,Drop index,Predicted y,RMSE,R^2,MAE,RMSE %,R^2 %,MAE %
77,0b1001101,"[40.31364516 21.37       34.67333333 34.025      49.2432086  21.37
 30.05333333 16.04       40.42333333 64.15       43.43355484 46.70421935
 28.415      46.565      38.43666667 24.7766129  30.835      52.0292043
 36.15       47.97849032 30.61878925 12.29170968 34.46       38.7275
 22.46       38.16333333 20.58568065 41.0875     33.09666667 44.40796774
 18.673      52.806      58.13333333 35.9425     25.53666667 65.45
 11.0966129  35.95       25.22       50.7725     16.55       19.44
 43.69       35.96016129 51.41       32.84       53.81134562 26.80112903
 32.5123871  13.8        34.57893548 30.06686022 39.705      20.08
 32.31009677 40.22406452 51.89106667 25.22       25.22       49.31666667
 31.83376129 36.66       30.7925     44.43483871 31.16983441 52.56666667
 20.12333333 24.31       27.08666667 52.806      64.15       23.08333333
 44.60333333 27.185      34.14       31.87419355 46.565       9.27558065
 33.374      26.35777419 28.96148495 23.87       25.22       38.16333333
 39.705      30.03570968 55.66722581 32.96302151 32.84       43.71654839
 18.47       26.66174194 64.56893548 23.86       15.94748387 51.41
 32.31276129 60.49333333 64.15       45.9525     43.38232258 32.704
 34.46       24.59       14.77606452 37.54       34.51       15.53406452
 21.30303226 15.08958065 21.94666667 37.07223656 26.685      43.16113978
 44.05333333 54.34159785 37.46714286 40.88666667 44.05333333 31.53503226
 59.8        49.45058065 43.536      31.53648387 25.22       55.58333333
 23.86       36.38912903 29.28       42.55       27.0425     41.29
 31.94541935 33.09666667 42.77952258 39.80241935 30.7925     42.55
 34.025      52.81       60.838      40.212      38.43666667 44.60333333
 28.588      32.96615484 21.94666667 21.87974624 23.14829032 29.2325
 38.61       28.75530108 18.61181935 28.6025     32.704      39.86596774
 31.64341935 30.61325806 36.15       49.31666667 43.69       31.87419355
 27.285      37.78474194 31.41       28.415      18.47        9.73883871
 40.22406452 43.905      40.42333333 38.21666667 16.55       27.09
 53.675      43.536      27.0425     31.87419355 25.22       25.22
 17.39906452 25.67       37.5875     12.65333333 45.44857143 20.12333333
 59.058      56.         61.28885161 33.49502151 23.08333333 15.86187097
 22.46       11.93751613 49.18850323 16.04       35.95       18.90783871
 60.49333333 35.95       23.87       58.13333333]",12.403591791115117,0.3289385164493074,9.80891022189776,3.0499076715415128,0.3545139025632406,3.3351857636775124
78,0b1001110,"[40.68896774  6.025       9.17929032 41.79180645 56.81290323 10.12864516
 35.6663871  12.35364516 51.88951613 31.40029032 40.64333333 39.14796774
 33.863      38.66       16.05593548 27.61609677 16.79180645 51.33783871
 33.02796774 39.97125806 28.87806452 13.7776129  23.1076129  14.11767742
 35.57880645 47.55806452 28.12416129 53.55380645 17.40632258 42.958
 28.62296774 47.28145161 53.85667742 31.35287097 39.79480645 40.03545161
 13.89858065 39.78312903 30.0993871  70.2793871  18.27667742 34.349
 51.73683871 36.27416129 58.07806452 47.84554839 54.56525806 26.22922581
 33.23264516 14.70080645 20.97629032 18.1563871  40.18025806 30.32351613
 15.13987097 49.05454839 58.15445161 10.52251613 39.49567742 51.55048387
 30.93029032 47.72648387 45.52554839 41.91119355 33.41096774 26.04387097
 41.21535484 32.90470968 48.40487097 66.58309677 58.366      20.13280645
 38.45312903 34.79806452 53.44054839 13.78333333 24.185       9.09529032
 40.49822581 43.65425806 30.73003226 51.66145161 39.94632258 23.19816129
 26.56009677 30.38558065 54.08983871 46.41603226 54.31309677 29.71435484
 27.77787097 24.40880645 63.37048387 38.60345161 25.78209677 20.12935484
 30.87525806 24.62735484 40.619      45.47793548 43.04535484 13.92356989
 46.45374194 13.78958065 27.35474194 49.26302688 17.67670968 15.52567742
 28.64877419 10.48535484 15.93941935 36.39403226 10.87196774 43.17990323
 48.47241935 29.90154839 44.30287097 42.99893548 62.07793548 16.29935484
 74.56645161 49.19370968 48.46       31.48364516 40.26796774 32.58103226
 20.20780645 45.52603226 41.46448387 59.80532258 33.72648387 13.0483871
 38.39022581 44.71145161 43.04029032 14.17780645 16.88503226 57.76648387
 25.29687097 41.49435484 35.82512903 42.31722581 39.09558065 19.299
 28.98041935 28.77590323 37.19464516 27.91087097 18.09067742 36.87125806
 33.4536129  30.59370968 26.27774194 43.53112903 20.54067742 39.39329032
 30.77441935 30.31287097 50.51429032 47.07264516 18.88070968 37.3343871
 33.72358065 12.53035484 13.83264516 42.49951613 26.51587097 33.90574194
 18.9233871  51.70726882 36.82841935 58.12677419 34.02183871 41.65290323
 65.231      24.13       20.40409677 16.79180645 40.26796774 37.32996774
 20.75403226 22.39851613 47.80512903 30.30651613 58.80432258 36.20745161
 66.93722581 68.44104839 64.60141935 34.78622581 34.62558065 30.36296774
 36.79322581 38.22280645 59.38929032 24.09816129 23.15683871 13.03132258
 56.59812903 47.03993548 47.89848387 39.9216129 ]",5.835145793410106,0.8514848337123173,4.435001916320665,1.4347985825067775,0.9176888575749554,1.5079713157302608
79,0b1001111,"[40.72716129 21.37       34.67333333 35.87666667 55.59442151 21.37
 30.05333333 16.04       40.42333333 64.15       40.64333333 41.14694624
 26.872      46.565      38.43666667 24.4553871  27.656      51.10405591
 36.15       48.28396774 31.93209032 13.37280645 34.46       38.7275
 22.46       38.16333333 40.1184129  41.0875     33.09666667 41.31792473
 18.54122581 52.806      58.13333333 35.9425     27.656      65.45
 15.66967742 35.95       25.22       50.7725     16.55       19.44
 43.69       36.37549032 51.41       32.84       53.98115853 26.39480645
 34.13151613 15.51941935 35.70719355 18.80203226 39.705      20.08
 32.13554839 35.87666667 47.18800538 25.22       25.22       49.31666667
 32.53181935 36.66       30.7925     43.15467742 35.26977419 52.56666667
 20.12333333 24.31       27.08666667 52.806      64.15       23.08333333
 44.60333333 27.185      38.188      31.97       46.565       9.86403226
 33.374      28.41929032 32.3526     23.87       25.22       38.16333333
 39.705      31.6703871  51.0826129  44.08312903 32.84       42.8413871
 18.47       22.97212903 64.28393548 23.86       15.25329032 51.41
 32.27084839 60.49333333 64.15       45.9525     43.88174194 32.704
 34.46       24.59       15.2853871  37.54       27.929      15.64380645
 22.85551613 10.45764516 21.94666667 35.63290323 19.88333333 32.80126882
 44.05333333 52.5494086  37.46714286 38.188      44.05333333 31.41906452
 59.8        47.95358065 43.536      31.16412903 25.22       55.58333333
 23.86       43.32829032 29.28       42.55       27.0425     41.29
 36.26953763 33.09666667 42.90195484 39.24887097 30.7925     42.55
 35.87666667 42.6325     60.838      40.212      38.43666667 44.60333333
 28.8343871  31.84739355 21.94666667 23.74468817 18.97819355 29.2325
 38.61       31.96409677 23.07174194 28.6025     32.704      39.93577419
 32.46775484 30.75883871 36.15       49.31666667 43.69       31.97
 27.285      37.81       31.41       26.872      18.47        9.62477419
 35.87666667 43.905      40.42333333 38.21666667 16.55       27.09
 53.675      43.536      27.0425     31.97       25.22       25.22
 17.24       25.67       37.5875     12.65333333 45.44857143 20.12333333
 61.57666667 56.         64.10575269 36.32283871 23.08333333 15.15387097
 22.46       11.97309677 56.01078495 16.04       35.95       18.87551613
 60.49333333 35.95       23.87       58.13333333]",12.284612252391332,0.3417508772992155,9.890738567474253,3.020651903210756,0.3683224406906064,3.3630087049684567
80,0b1010000,"[41.5526129   5.00916129 12.89258065 36.72435484 58.41119355  8.61096774
 38.17048387 10.22270968 52.48370968 33.82958065 39.20348387 48.94316129
 34.26070968 38.66       15.19106452 14.4393871  16.37541935 52.73651613
 35.8693871  39.32177419 36.6323871  15.17212903 26.42741935 16.69535484
 29.96596774 47.80087097 32.38025806 53.13225806 18.04364516 45.68590323
 22.46932258 43.84996774 53.88193548 32.06451613 40.10780645 42.46658065
 16.1796129  40.08983871 31.64367742 69.57525806 17.70293548 32.49
 52.03729032 35.87390323 45.00345161 42.38074194 55.89435484 25.89364516
 35.46067742 13.5893871  18.66277419 19.11893548 39.67054839 35.46225806
 21.13354839 47.46616129 41.01125806 10.40629032 39.3913871  52.81712903
 28.905      51.37048387 39.88870968 46.07580645 30.52241935 29.37222581
 39.4506129  25.99941935 41.94958065 64.32129032 60.13822581 25.19664516
 42.26416129 34.41664516 51.23219355 14.62596774 24.185       9.70496774
 38.83819355 39.2833871  28.5186129  55.00933333 39.85406452 23.2266129
 30.82993548 30.89693548 56.22919355 33.2286129  48.67429032 26.65867742
 29.04551613 27.28941935 63.45677419 32.97341935 26.63945161 21.75906452
 29.84506452 27.31922581 44.43945161 48.07616129 43.61477419 15.49974194
 46.2393871  12.71793548 22.55887097 49.1336129  16.43406452 15.40435484
 21.15954839 15.05703226 15.18448387 37.43922581  9.85806452 54.66290323
 29.4166129  42.32658065 49.06580645 32.59       62.69916129 19.11009677
 72.53192473 47.11929032 51.31165591 33.57332258 43.64229032 32.22735484
 23.02387097 43.01093548 41.30883871 56.31576344 32.22396774 17.53248387
 33.90012903 39.77609677 44.11741935 23.35967742 14.85696774 57.00460215
 27.24558065 53.02803226 38.22767742 41.59906452 34.17870968 22.90880645
 28.93406452 35.44674194 35.47922581 18.50277419 21.20896774 38.51358065
 32.39016129 29.1006129  25.93280645 42.17890323 21.87925806 38.98609677
 28.905      30.26051613 45.01448387 52.25629032 23.04103226 37.92293548
 36.00287097 18.71745161 15.10270968 40.91122581 34.65658065 26.91932258
 21.18564516 54.01290323 38.34887097 59.58754839 27.58951613 40.81877419
 62.51119355 26.10406452 22.27554839 20.35306452 37.8646129  41.23041935
 29.06716129 23.59251613 48.47993548 32.74267742 58.11790323 36.03396774
 61.45325806 75.12443011 58.95041935 33.79525806 34.32490323 22.26722581
 31.45251613 20.88180645 60.28625806 24.63009677 26.99680645 11.47448387
 53.29641935 47.21474194 53.51646237 40.90667742]",4.996098690493799,0.891124691143863,3.5246456936016193,1.2284860692392747,0.9604107641087359,1.1984356950341246
81,0b1010001,"[40.8791957  21.37       34.67333333 34.025      52.25336344 21.37
 30.05333333 16.04       40.42333333 64.15       39.54541935 49.33285484
 28.415      45.062      38.43666667 24.46741935 30.835      52.29365591
 36.15       42.55       33.97542688 12.75854839 34.46       37.97142903
 22.46       38.16333333 33.21679785 41.0875     33.09666667 44.88083871
 18.22677419 51.3125     58.13333333 35.9425     27.94       65.45
 16.30035484 35.95       18.775      31.2        16.55       19.44
 43.69       35.49303226 51.41       32.84       51.24553118 25.99641935
 37.44416129 13.15348387 34.14522581 25.02083441 39.705      20.08
 32.63796774 39.71406452 39.95016129 25.22       25.22       49.31666667
 29.68474409 36.66       30.7925     45.29045161 30.51926022 52.56666667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.60333333 27.185      34.14       30.82409677 45.062      10.41341935
 33.374      25.4593871  27.81179247 23.87       25.22       38.16333333
 39.705      31.79900968 56.80929032 33.43941935 32.84       44.3396129
 18.47       25.90237097 63.75010753 26.18666667 14.89154839 51.41
 29.93348172 60.49333333 64.15       45.9525     44.02141935 32.704
 34.46       16.952      15.46567742 37.54       34.51       15.52483871
 21.32140323 14.90264516 21.94666667 37.6980129  26.685      52.74928602
 30.22500753 73.8975     37.46714286 40.88666667 44.05333333 31.45587097
 59.8        48.50761505 51.565      32.35624516 18.775      52.86404086
 23.86       42.93711828 29.28       42.55       27.0425     41.29
 34.00854839 33.09666667 44.20408387 39.60174194 30.7925     42.55
 34.025      52.84333333 60.838      40.212      38.43666667 44.60333333
 28.84267742 33.08399785 21.94666667 10.6646129  21.54784839 29.2325
 38.61       28.23022473 21.15544086 28.6025     32.704      37.43596774
 29.68474409 30.05345161 36.15       49.31666667 43.69       30.82409677
 36.50983871 37.17867742 31.41       28.415      31.68236667  9.72354839
 39.71406452 43.905      40.42333333 38.21666667 16.55       27.09
 53.675      51.565      27.0425     30.82409677 28.04       18.775
 17.29187097 25.67       37.5875     12.65333333 46.58833333 20.12333333
 59.058      56.         55.83466452 33.67648387 23.08333333 18.47
 22.46       11.97945161 53.84051183 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",13.018918817057006,0.2607059337482619,10.22384005718543,3.2012098627561008,0.2809761501697944,3.476268518873609
82,0b1010010,"[41.94009677  5.02045161 10.2586129  40.04506452 59.08293548  8.66977419
 45.55190323 10.92419355 52.38529032 31.33141935 37.26135484 47.40077419
 34.02432258 38.66       14.84709677 16.06483871 17.55312903 53.39980645
 35.39225806 36.27735484 35.395      16.90490323 25.99777419 17.14045161
 29.42183871 48.46990323 30.853      53.30619355 17.33693548 45.01412903
 22.75719355 44.37670968 54.70351613 29.78235484 39.77458065 39.02858065
 23.432      39.66725806 34.47883871 69.31435484 20.62448387 36.84693548
 52.22148387 35.27874194 44.91774194 44.51545161 55.31487097 24.94145161
 34.942      13.38       17.32474194 16.84087097 38.12041935 33.97916129
 17.65367742 48.98245161 40.49        9.24751613 39.73980645 51.49777419
 25.44309677 51.42758065 42.73225806 45.80935484 33.85054839 27.87
 39.09164516 26.89677419 43.47458065 63.21654839 59.16632258 24.70535484
 43.48822581 35.36767742 51.52829032 15.85354839 24.185       9.35970968
 40.43858065 29.95445161 27.00135484 57.68064516 39.99603226 23.51964516
 25.16190323 32.86632258 56.30370968 34.57090323 50.11109677 28.20516129
 27.63254839 25.37577419 62.81519355 33.10529032 28.41248387 22.31348387
 30.18209677 26.12596774 45.34045161 45.39412903 42.87690323 13.44683871
 46.47793548 18.36325806 22.71812903 49.13180645 21.52577419 15.53680645
 21.14854839 14.04064516 14.78203226 37.71054839 11.2493871  55.47848387
 28.95896774 38.26783871 51.55877419 34.16122581 64.05616129 17.74470968
 73.64817204 45.67722581 52.02327957 34.02567742 42.9323871  31.50667742
 23.04177419 49.53545161 41.44967742 57.86368817 35.43622581 14.14167742
 34.49558065 41.16980645 43.88687097 21.75032258 16.52167742 58.75984946
 32.4023871  41.55383871 35.53851613 42.54154839 33.93525806 23.4316129
 29.15196774 34.58996774 38.54758065 18.45570968 16.99525806 37.13635484
 31.23890323 27.88309677 26.36448387 42.74564516 21.09793548 39.19629032
 25.54667742 30.20845161 45.91516129 49.36970968 23.57806452 37.32332258
 36.42793548 16.19125806 17.66841935 41.37593548 35.7366129  28.672
 19.37019355 53.27848387 39.07677419 59.48254839 30.43712903 41.06048387
 64.03731183 25.61632258 21.75509677 24.82558065 38.67912903 40.71067742
 30.59754839 22.75274194 50.30535484 32.48554839 57.61890323 33.87687097
 61.64554839 74.24633333 56.3843871  33.92254839 35.34132258 22.41535484
 31.98119355 21.5343871  59.15880645 31.29174194 26.02070968 11.47467742
 56.22866667 46.72174194 55.80525806 38.20464516]",5.88019772472895,0.8491826720166877,4.276424252102631,1.4458763600780715,0.9152076998927872,1.454052383231876
83,0b1010011,"[40.70230108 21.37       34.67333333 34.025      56.17682151 21.37
 30.05333333 16.04       40.42333333 64.15       37.86154839 47.22833333
 25.742      45.062      38.43666667 24.22625806 30.835      52.87681183
 36.15       42.55       33.72221183 16.03754839 34.46       38.23745161
 22.46       38.16333333 31.01777957 41.0875     33.09666667 44.84235484
 18.29293548 51.3125     58.13333333 35.9425     27.94       65.45
 24.50274194 35.95       18.775      31.2        16.55       19.44
 43.69       34.96429032 51.41       32.84       50.70176882 25.08287097
 37.76080645 13.34154839 34.29       21.83966452 39.705      20.08
 32.53664516 39.58       39.00816667 25.22       25.22       49.31666667
 25.63797634 36.66       30.7925     44.64306452 33.89590323 52.56666667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.60333333 27.185      34.14       30.92722581 45.062       8.99983871
 33.374      24.52625806 27.84803226 23.87       25.22       38.16333333
 39.705      30.87735269 57.53225806 34.42067742 32.84       45.44816129
 18.47       24.95516129 63.71297849 26.18666667 15.22735484 51.41
 27.77344624 60.49333333 64.15       45.9525     43.86909677 32.704
 34.46       16.952      15.4546129  37.54       34.51       15.49767742
 21.04343548 14.17464516 21.94666667 37.93464516 19.88333333 53.52925806
 28.84767527 73.8975     37.46714286 40.88666667 44.05333333 31.80567742
 59.8        45.97741935 51.565      33.65170968 18.775      53.15817419
 23.86       48.93958065 29.28       42.55       27.0425     41.29
 34.2476129  33.09666667 43.63509677 39.553      30.7925     42.55
 34.025      43.77444444 60.838      40.212      38.43666667 44.60333333
 28.77135484 32.46127742 21.94666667 10.69312903 16.93570968 29.2325
 38.61       28.43569892 22.62076344 28.6025     32.704      38.43309677
 25.63797634 29.33799355 36.15       49.31666667 43.69       30.92722581
 34.95683871 37.72374194 31.41       25.742      31.04866667  9.64206452
 39.58       43.905      40.42333333 38.21666667 16.55       27.09
 53.675      51.565      27.0425     30.92722581 28.04       18.775
 17.06664516 25.67       37.5875     12.65333333 46.58833333 20.12333333
 61.57666667 56.         51.89973518 33.66654839 23.08333333 18.47
 22.46       12.00096774 56.3283957  16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",13.171385915773593,0.24328850387642564,10.473572256442223,3.2386998561277376,0.2622044930736944,3.5611814456770094
84,0b1010100,"[42.42632258  3.736      13.62535484 33.19912903 55.38122581  7.89641935
 34.24941935  8.88812903 52.52767742 32.3553871  41.41341935 47.62080645
 33.16919355 38.66       15.02874194 14.80696774 15.98174194 51.54619355
 36.63503226 41.39316129 36.35512903 13.59335484 29.15596774 15.21067742
 30.57448387 48.38487097 31.36677419 52.58154839 15.95103226 44.28674194
 22.69293548 46.06090323 53.81274194 33.06948387 39.66190323 41.22480645
 14.02070968 40.2916129  32.64109677 70.52177419 14.41251613 28.33645161
 52.191      36.46548387 50.18403226 43.1703871  58.82219355 25.81816129
 35.50487097 13.12019355 18.40532258 19.94941935 39.01548387 34.96325806
 22.20248387 45.88496774 41.03887097 11.20516129 38.83851613 52.31067742
 29.40174194 50.66916129 40.73203226 46.56990323 29.71906452 25.88316129
 40.13883871 27.23458065 39.93677419 65.55503226 62.40432258 24.15658065
 43.32625806 35.83467742 51.139      13.78880645 24.185       9.68648387
 38.69003226 41.54912903 27.69474194 56.66464516 40.0706129  23.25077419
 29.4        31.107      58.42796774 34.54903226 49.9066129  27.06706452
 28.99474194 26.62025806 63.27293548 30.21493548 22.69293548 21.96570968
 30.40164516 26.96470968 43.01903226 48.70612903 43.57167742 15.97406452
 46.54870968 10.72129032 22.69293548 48.94909677 15.5956129  15.43790323
 21.09090323 16.46432258 15.19616129 37.3723871   8.4643871  55.28974194
 33.05312903 39.44925806 48.60154839 32.08032258 62.86077419 21.13977419
 71.39978495 46.64267742 53.07998925 33.04183871 44.59758065 32.39348387
 23.16683871 43.11309677 40.58096774 58.7673871  33.94803226 19.28416129
 33.39006452 38.68241935 44.20458065 22.74770968 14.38493548 58.43755914
 24.24567742 53.40958065 37.12970968 41.67054839 35.26206452 23.80296774
 29.12574194 34.58993548 32.36106452 20.00451613 20.12209677 38.70625806
 31.46635484 28.62358065 25.23674194 41.945      22.20493548 38.26158065
 29.39929032 29.23070968 45.57535484 52.08412903 23.988      37.22009677
 35.45316129 19.00332258 14.52651613 40.9676129  35.25048387 28.42829032
 20.14932258 53.397      39.034      61.76683871 26.86129032 40.83364516
 62.13597849 27.12377419 22.75854839 17.38087097 38.4333871  42.19290323
 29.01116129 23.44748387 48.71470968 33.46880645 58.99770968 36.42941935
 62.11964516 75.08969892 59.81477419 33.72793548 34.45890323 22.34183871
 32.80309677 22.61777419 59.45903226 21.64841935 29.23545161 11.47496774
 53.96516129 47.63916129 54.51245161 40.30596774]",5.02541218344124,0.8898433400141135,3.609569519855214,1.2356939368090636,0.959029786306365,1.2273111490764814
85,0b1010101,"[41.25336559 21.37       34.67333333 34.025      50.72766667 21.37
 30.05333333 16.04       40.42333333 64.15       41.64532258 48.0525
 28.415      45.062      38.43666667 24.5        30.835      51.5037043
 36.15       42.55       33.40156989 12.25       34.46       38.7275
 22.46       38.16333333 32.77266022 41.0875     33.09666667 43.48203226
 18.6846129  51.3125     58.13333333 35.9425     25.53666667 65.45
 14.70667742 35.95       18.775      50.7725     16.55       19.44
 43.69       35.199      51.41       32.84       52.19156344 25.81219355
 36.96122581 13.02       34.29       24.67852688 39.705      20.08
 32.91174194 40.1116129  40.6013871  25.22       25.22       49.31666667
 28.35993548 36.66       30.7925     45.24229032 29.42089677 45.39166667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.60333333 27.185      34.14       31.97       45.062       9.36483871
 33.374      25.77048387 27.91920645 23.87       25.22       38.16333333
 39.705      30.60610753 59.50996774 33.44475269 32.84       44.3316129
 18.47       26.83619355 62.61016129 26.18666667 15.04319355 51.41
 29.34256022 60.49333333 64.15       45.9525     44.06832258 32.704
 34.46       18.14333333 14.82219355 37.54       34.51       15.497
 21.05960645 15.29103226 21.94666667 37.57406452 26.685      52.59872258
 32.64545161 73.8975     37.46714286 40.88666667 44.05333333 31.40677419
 59.8        49.63462581 51.565      33.05978495 18.775      55.58333333
 23.86       43.75004301 29.28       42.55       27.0425     41.29
 33.05798495 33.09666667 44.41268817 39.77809677 30.7925     42.55
 34.025      52.84333333 60.838      40.212      38.43666667 44.60333333
 28.75354839 33.44003441 21.94666667 10.96245161 20.07064516 29.2325
 38.61       29.02896129 21.85153333 28.6025     32.704      37.42551613
 28.35870968 28.22046452 36.15       49.31666667 43.69       31.97
 37.19417204 37.59109677 31.41       28.415      33.8271043   9.71516129
 40.1116129  43.905      40.42333333 45.39166667 16.55       27.09
 53.675      51.565      27.0425     31.97       28.04       18.775
 17.39948387 25.67       37.5875     12.65333333 46.58833333 20.12333333
 59.058      56.         56.1161957  33.38451613 23.08333333 18.47
 22.46       11.96       53.98105591 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",12.686694317243747,0.2979559962841678,10.110495209958772,3.119519488893563,0.32112245222914565,3.4377294648599803
86,0b1010110,"[41.69641935  2.67422581  9.39096774 39.63980645 53.00393548  8.79564516
 33.1063871   9.33174194 53.03958065 30.48451613 38.00333333 46.62390323
 33.61       38.66       14.79012903 16.06974194 16.89587097 52.26074194
 37.98551613 37.94212903 34.84680645 17.16554839 24.52119355 14.52067742
 41.28329032 49.53490323 30.03309677 53.86054839 16.2583871  42.18354839
 21.787      49.38712903 55.02912903 30.50312903 39.00290323 38.8536129
 20.725      38.45593548 34.27454839 71.193      18.48625806 33.01693548
 52.72025806 35.72777419 53.02787097 49.094      56.17306452 26.23
 34.61170968 13.84841935 18.13       16.555      32.16051613 29.48932258
 14.56193548 48.64070968 40.77932258  9.36967742 40.65325806 40.35796774
 33.28045161 53.37609677 46.19116129 45.88625806 32.65116129 25.94580645
 41.27187097 27.87096774 39.07490323 65.58758065 57.19045161 22.10729032
 45.04612903 36.39354839 53.16554839 13.78333333 24.185       9.28903226
 29.93564516 27.0183871  23.25158065 59.74796774 42.46009677 22.95635484
 16.89587097 33.76312903 58.50290323 35.39932258 51.48490323 28.33387097
 38.44248387 23.66116129 57.45983871 28.91303226 21.787      21.12416129
 30.92974194 24.45467742 45.72629032 45.78751613 43.54351613 14.18854839
 46.26051613 23.82735484 21.787      49.00806452 20.56693548 15.52209677
 21.57903226  9.87393548 14.64993548 37.42803226  8.90977419 58.37212903
 31.33612903 34.30087097 63.84203226 36.60812903 61.72106452 16.06974194
 71.74321505 42.32222581 51.21288172 34.36977419 44.63690323 31.71922581
 22.82290323 52.97922581 38.21970968 58.43470968 37.61822581 13.38416129
 34.80541935 40.63593548 43.8996129  14.21       17.0803871  55.64016129
 25.68458065 41.37435484 36.17483871 46.2046129  35.20316129 24.07580645
 28.89664516 31.68645161 37.52967742 20.55848387 14.63064516 41.13993548
 30.63303226 25.73996774 30.09141935 43.15283871 20.13360215 41.42358065
 33.31483871 29.49012903 51.01609677 45.47567742 24.07580645 37.74851613
 34.79712903 15.00348387 23.82735484 48.05693548 38.02380645 33.415
 19.13145161 52.16641935 38.80374194 61.53729032 31.31749462 42.34893548
 63.18816129 25.93703226 22.67770968 16.89587097 40.35312903 41.78380645
 19.74864516 22.85835484 50.76764516 29.87303226 58.94351613 37.33625806
 62.9446129  72.12633333 48.76280645 33.83383871 36.20570968 22.44
 43.5303871  39.76996774 53.00393548 19.74864516 24.31196774 11.47496774
 60.66787097 46.63651613 57.35764516 39.00545161]",6.9600625639596085,0.7887028351698667,5.076629245182579,1.7114033229822123,0.8500254791592694,1.7261348307789959
87,0b1010111,"[41.80041935 21.37       34.67333333 35.87666667 55.07665591 21.37
 30.05333333 16.04       40.42333333 64.15       38.00333333 45.06915591
 26.872      45.062      38.43666667 24.5        27.656      49.7782172
 36.15       42.55       33.08413978 27.295      34.46       38.7275
 22.46       38.16333333 36.0525914  41.0875     33.09666667 42.10232258
 21.0375     51.3125     58.13333333 35.9425     27.656      65.45
 20.725      35.95       18.775      50.7725     16.55       19.44
 44.14666667 35.08719355 51.41       32.84       57.31712258 26.27570968
 37.58477419 15.31964516 28.492      21.03979032 39.705      20.08
 33.04       35.87666667 40.69025806 25.22       25.22       49.31666667
 33.65341935 36.66       30.7925     46.02154839 32.50219355 45.39166667
 20.12333333 31.085      27.08666667 51.3125     64.15       23.08333333
 44.14666667 28.2325     38.188      31.97       45.062       9.38025806
 33.374      24.44       24.86417419 23.87       25.22       38.16333333
 39.705      30.69238387 58.46809677 33.62043011 32.84       47.86129032
 18.47       24.48635484 50.78793548 26.18666667 14.82       51.41
 30.31581782 60.49333333 64.15       45.9525     43.317      31.02125
 34.46       22.56555556 14.82       37.54       27.929      15.57419355
 22.03447419 10.00651613 21.94666667 37.69909677 19.88333333 53.3186129
 31.81712151 73.8975     37.46714286 38.188      44.05333333 31.38
 59.8        43.87867742 51.565      35.37051613 18.775      55.58333333
 23.86       52.29619355 28.2325     42.55       28.492      41.29
 32.51317204 33.09666667 41.573      39.44       30.7925     42.55
 35.87666667 43.77444444 60.838      40.212      38.43666667 44.14666667
 28.9246129  31.87654931 21.94666667 10.76       15.27658065 29.2325
 38.61       26.69390323 23.9495957  28.6025     31.02125    40.17479032
 33.49796774 27.50427097 36.15       49.31666667 44.14666667 31.97
 35.56587097 37.81       22.56555556 26.872      35.43385161  9.62
 35.87666667 43.905      40.42333333 45.39166667 16.55       27.09
 53.675      51.565      28.492      31.97       29.82714286 18.775
 17.24       26.91888889 37.5875     12.65333333 46.58833333 20.12333333
 61.57666667 56.         48.50770906 33.94748387 23.08333333 18.47
 22.46       26.92       55.07665591 16.04       35.95       15.58
 60.49333333 35.95       23.87       58.13333333]",12.7668102225082,0.2890612469565338,10.29600653805011,3.139219114469243,0.31153612487989085,3.5008062722172233
